member,bioguide,in_house_registrant_client,contribution_date,amount,amount_num,honoree_name_as_filed,filing_year,filing_period,filing_uuid,lda_url
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,GOOGLE CLIENT SERVICES LLC,2022-09-23,1000.00,1000.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),bd9ec6ec-9ddf-4f16-9194-ff3326707e64,https://lda.gov/filings/public/contribution/bd9ec6ec-9ddf-4f16-9194-ff3326707e64/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,ROCK CENTRAL,2022-09-27,5000.00,5000.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),15c4a453-2354-484a-a4d8-69d86a374f44,https://lda.gov/filings/public/contribution/15c4a453-2354-484a-a4d8-69d86a374f44/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,RETAIL INDUSTRY LEADERS ASSOCIATION,2022-09-29,2500.00,2500.0,Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),dddfe08c-83a0-4007-8655-4b715f3d59a1,https://lda.gov/filings/public/contribution/dddfe08c-83a0-4007-8655-4b715f3d59a1/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,HARTFORD INSURANCE GROUP (FKA HARTFORD FINANCIAL SERVICES GROUP),2022-09-30,1000.00,1000.0,Rep Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),2da59b36-3253-4e89-9e3b-8e5bc3bfa8ad,https://lda.gov/filings/public/contribution/2da59b36-3253-4e89-9e3b-8e5bc3bfa8ad/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,HARTFORD INSURANCE GROUP (FKA HARTFORD FINANCIAL SERVICES GROUP),2022-09-30,1000.00,1000.0,Rep Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),88595995-eeb3-4212-a84f-6337230f8f33,https://lda.gov/filings/public/contribution/88595995-eeb3-4212-a84f-6337230f8f33/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,MEDICAL PROFESSIONAL LIABILITY ASSOCIATION,2022-09-30,1000.00,1000.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),ce172e4d-cb3a-49e7-8813-d88cc4341b1a,https://lda.gov/filings/public/contribution/ce172e4d-cb3a-49e7-8813-d88cc4341b1a/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,YAHOO INC. AND VAR. SUBS/AFFILIATES,2022-09-30,1000.00,1000.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),6d6de3af-a432-425a-8287-17ab9cba52fc,https://lda.gov/filings/public/contribution/6d6de3af-a432-425a-8287-17ab9cba52fc/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,YAHOO INC. AND VAR. SUBS/AFFILIATES,2022-09-30,1000.00,1000.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),71d9c429-5368-4425-8b8b-0821700d9975,https://lda.gov/filings/public/contribution/71d9c429-5368-4425-8b8b-0821700d9975/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,2022-10-03,1500.00,1500.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),8b12dda9-50b3-45af-90a3-01d1e22a56d6,https://lda.gov/filings/public/contribution/8b12dda9-50b3-45af-90a3-01d1e22a56d6/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,UNITED SERVICES AUTOMOBILE ASSOCIATION,2022-10-04,5000.00,5000.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),daa5ba24-df4b-4995-9218-d857e0a15d20,https://lda.gov/filings/public/contribution/daa5ba24-df4b-4995-9218-d857e0a15d20/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"LUMEN TECHNOLOGIES, INC.",2022-10-17,4000.00,4000.0,Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),f278dcc5-6216-4a2b-8d82-01d1dc230c19,https://lda.gov/filings/public/contribution/f278dcc5-6216-4a2b-8d82-01d1dc230c19/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"SAP AMERICA, INC.",2022-11-02,1500.00,1500.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),a6385da2-365d-4b26-9453-a7af94170aa4,https://lda.gov/filings/public/contribution/a6385da2-365d-4b26-9453-a7af94170aa4/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,COX ENTERPRISES INC.,2022-11-03,2500.00,2500.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),bf8643dc-d39f-4212-856d-5305c046f2ee,https://lda.gov/filings/public/contribution/bf8643dc-d39f-4212-856d-5305c046f2ee/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"SALESFORCE, INC.",2022-11-03,2000.00,2000.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),216513c2-f399-42c5-a976-a77c4d4d36c4,https://lda.gov/filings/public/contribution/216513c2-f399-42c5-a976-a77c4d4d36c4/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,ALLSTATE INSURANCE COMPANY,2022-11-04,1000.00,1000.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),248fcf69-4ff4-493a-a4d4-4ab6716fff52,https://lda.gov/filings/public/contribution/248fcf69-4ff4-493a-a4d4-4ab6716fff52/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,SUSAN B ANTHONY LIST,2022-12-12,2500.00,2500.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),b9746cc0-62da-41e8-9a97-52d4dffecae7,https://lda.gov/filings/public/contribution/b9746cc0-62da-41e8-9a97-52d4dffecae7/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,THE NONPROFIT ALLIANCE,2022-12-14,1000.00,1000.0,REP. CATHY MCMORRIS RODGERS,2022,Year-End (July 1 - Dec 31),e4d5778a-fb50-46c1-869a-722a17975717,https://lda.gov/filings/public/contribution/e4d5778a-fb50-46c1-869a-722a17975717/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"WORKDAY, INC.",2022-12-14,500.00,500.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),5f169c77-fbbc-40fc-b910-fee5b8226762,https://lda.gov/filings/public/contribution/5f169c77-fbbc-40fc-b910-fee5b8226762/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,2023-01-24,1000.00,1000.0,Rep Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),9a4ce503-4ef6-49af-8c55-01dc94dd742e,https://lda.gov/filings/public/contribution/9a4ce503-4ef6-49af-8c55-01dc94dd742e/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,THE NONPROFIT ALLIANCE,2023-01-25,1000.00,1000.0,REP. CATHY MCMORRIS RODGERS,2023,Mid-Year (Jan 1 - Jun 30),f7f8cc8f-e08c-4cc2-b1ab-14d24baa3bd2,https://lda.gov/filings/public/contribution/f7f8cc8f-e08c-4cc2-b1ab-14d24baa3bd2/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,PARAMOUNT SKYDANCE CORPORATION (FKA PARAMOUNT GLOBAL),2023-01-28,5000.00,5000.0,Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),b66e396c-4a41-4f11-b3fe-3dc2a302d7cd,https://lda.gov/filings/public/contribution/b66e396c-4a41-4f11-b3fe-3dc2a302d7cd/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,AMAZON.COM SERVICES LLC,2023-01-31,2500.00,2500.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),774c155b-e8b3-475c-8dec-d24b479d8474,https://lda.gov/filings/public/contribution/774c155b-e8b3-475c-8dec-d24b479d8474/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,THE NONPROFIT ALLIANCE,2023-02-01,500.00,500.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),97b9e7e7-3ad0-4e3e-be04-c4d32a0d11ea,https://lda.gov/filings/public/contribution/97b9e7e7-3ad0-4e3e-be04-c4d32a0d11ea/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,AMERICAN PUBLIC POWER ASSOCIATION,2023-02-03,2000.00,2000.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),54fd75c2-a403-45dd-a94d-ecfcea3d5dcd,https://lda.gov/filings/public/contribution/54fd75c2-a403-45dd-a94d-ecfcea3d5dcd/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,COX ENTERPRISES INC.,2023-02-07,5000.00,5000.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),5a8b62f2-0eee-4253-a3ae-cc0c2b0416b8,https://lda.gov/filings/public/contribution/5a8b62f2-0eee-4253-a3ae-cc0c2b0416b8/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,HONEYWELL INTERNATIONAL,2023-02-14,2500.00,2500.0,Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),c6f8861a-56b5-4060-bf8c-9922aa2f6a3e,https://lda.gov/filings/public/contribution/c6f8861a-56b5-4060-bf8c-9922aa2f6a3e/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,CONSUMER TECHNOLOGY ASSOCIATION,2023-02-16,5000.00,5000.0,Rep. Cathy McMorris Rodgers (R),2023,Mid-Year (Jan 1 - Jun 30),f63d1b65-b047-4f00-9f64-870ec42b4345,https://lda.gov/filings/public/contribution/f63d1b65-b047-4f00-9f64-870ec42b4345/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,AMEREN SERVICES,2023-02-17,2500.00,2500.0,Rep Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),139c8ecf-e0b0-437e-8a68-e815def8ab8d,https://lda.gov/filings/public/contribution/139c8ecf-e0b0-437e-8a68-e815def8ab8d/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,TARGET CORPORATION,2023-02-27,5000.00,5000.0,Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),f5533f36-55a0-4efc-934b-52f8f5e2ac34,https://lda.gov/filings/public/contribution/f5533f36-55a0-4efc-934b-52f8f5e2ac34/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,AMERICAN BANKERS ASSOCIATION,2023-03-01,5000.00,5000.0,Rep Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),fe31b64c-1451-4a83-8d0a-d16830e8aab1,https://lda.gov/filings/public/contribution/fe31b64c-1451-4a83-8d0a-d16830e8aab1/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"KOCH GOVERNMENT AFFAIRS, LLC",2023-03-06,2500.00,2500.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),ea139a30-8db7-4f1e-85f2-c20d4ab6d2cc,https://lda.gov/filings/public/contribution/ea139a30-8db7-4f1e-85f2-c20d4ab6d2cc/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"KOCH GOVERNMENT AFFAIRS, LLC",2023-03-06,3000.00,3000.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),ea139a30-8db7-4f1e-85f2-c20d4ab6d2cc,https://lda.gov/filings/public/contribution/ea139a30-8db7-4f1e-85f2-c20d4ab6d2cc/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,CHAMBER OF COMMERCE OF THE U.S.A.,2023-03-07,1500.00,1500.0,Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),240f7409-d319-4ddd-8cda-696054dbf64b,https://lda.gov/filings/public/contribution/240f7409-d319-4ddd-8cda-696054dbf64b/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,PACIFIC GAS AND ELECTRIC COMPANY,2023-03-07,5000.00,5000.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),3bd18935-364a-4f1e-a256-bbaaa37d34ae,https://lda.gov/filings/public/contribution/3bd18935-364a-4f1e-a256-bbaaa37d34ae/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,PACIFIC GAS AND ELECTRIC COMPANY,2023-03-07,5000.00,5000.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),3bd18935-364a-4f1e-a256-bbaaa37d34ae,https://lda.gov/filings/public/contribution/3bd18935-364a-4f1e-a256-bbaaa37d34ae/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,TRANS UNION LLC,2023-03-14,1000.00,1000.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),63b041c3-84f5-45ac-ab16-5d851db71f10,https://lda.gov/filings/public/contribution/63b041c3-84f5-45ac-ab16-5d851db71f10/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"MEDTRONIC, INC.",2023-03-15,2500.00,2500.0,Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),9ebd9f4f-e6bd-4190-b4c8-a35d91b7a2a5,https://lda.gov/filings/public/contribution/9ebd9f4f-e6bd-4190-b4c8-a35d91b7a2a5/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"KOCH GOVERNMENT AFFAIRS, LLC",2023-03-20,2500.00,2500.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),ea139a30-8db7-4f1e-85f2-c20d4ab6d2cc,https://lda.gov/filings/public/contribution/ea139a30-8db7-4f1e-85f2-c20d4ab6d2cc/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"KOCH GOVERNMENT AFFAIRS, LLC",2023-03-20,2500.00,2500.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),ea139a30-8db7-4f1e-85f2-c20d4ab6d2cc,https://lda.gov/filings/public/contribution/ea139a30-8db7-4f1e-85f2-c20d4ab6d2cc/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,HONEYWELL INTERNATIONAL,2023-03-22,2500.00,2500.0,Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),c6f8861a-56b5-4060-bf8c-9922aa2f6a3e,https://lda.gov/filings/public/contribution/c6f8861a-56b5-4060-bf8c-9922aa2f6a3e/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,HONEYWELL INTERNATIONAL,2023-03-22,2500.00,2500.0,Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),c6f8861a-56b5-4060-bf8c-9922aa2f6a3e,https://lda.gov/filings/public/contribution/c6f8861a-56b5-4060-bf8c-9922aa2f6a3e/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,THE HOME DEPOT,2023-03-23,5000.00,5000.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),7f3d6d83-f273-44e2-84d0-7d2f19818a20,https://lda.gov/filings/public/contribution/7f3d6d83-f273-44e2-84d0-7d2f19818a20/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,UNITED SERVICES AUTOMOBILE ASSOCIATION,2023-03-24,5000.00,5000.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),0a70c8c3-1a66-42a4-abed-7b835c143859,https://lda.gov/filings/public/contribution/0a70c8c3-1a66-42a4-abed-7b835c143859/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,RETAIL INDUSTRY LEADERS ASSOCIATION,2023-03-27,2500.00,2500.0,Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),a0fab32e-a941-40d1-aea9-ec4bc83c8e34,https://lda.gov/filings/public/contribution/a0fab32e-a941-40d1-aea9-ec4bc83c8e34/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,RETAIL INDUSTRY LEADERS ASSOCIATION,2023-03-27,2500.00,2500.0,Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),0108e106-64b4-4ed2-b81d-f81ba2470fdb,https://lda.gov/filings/public/contribution/0108e106-64b4-4ed2-b81d-f81ba2470fdb/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,INTERNATIONAL FRANCHISE ASSOCIATION,2023-03-29,2500.00,2500.0,Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),4b086ecd-bef9-4269-9092-0017ae8cd750,https://lda.gov/filings/public/contribution/4b086ecd-bef9-4269-9092-0017ae8cd750/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,EDISON ELECTRIC INSTITUTE,2023-03-31,5000.00,5000.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),e5fa6724-d97b-454f-8874-a2fb29a36812,https://lda.gov/filings/public/contribution/e5fa6724-d97b-454f-8874-a2fb29a36812/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,EDISON ELECTRIC INSTITUTE,2023-03-31,5000.00,5000.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),e5fa6724-d97b-454f-8874-a2fb29a36812,https://lda.gov/filings/public/contribution/e5fa6724-d97b-454f-8874-a2fb29a36812/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,2023-04-17,2500.00,2500.0,Rep Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),9a4ce503-4ef6-49af-8c55-01dc94dd742e,https://lda.gov/filings/public/contribution/9a4ce503-4ef6-49af-8c55-01dc94dd742e/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,NATIONAL RESTAURANT ASSOCIATION,2023-04-20,5000.00,5000.0,Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),55423847-8a7d-4310-bd49-7279e9ed1ecc,https://lda.gov/filings/public/contribution/55423847-8a7d-4310-bd49-7279e9ed1ecc/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,CMS ENERGY CORP,2023-04-25,1000.00,1000.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),f374f08d-006f-468c-845f-30916ddf0921,https://lda.gov/filings/public/contribution/f374f08d-006f-468c-845f-30916ddf0921/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"CONSTELLATION ENERGY GENERATION, LLC",2023-05-01,5000.00,5000.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),d176d5ec-691a-4b19-8c5c-bc1c89d2222e,https://lda.gov/filings/public/contribution/d176d5ec-691a-4b19-8c5c-bc1c89d2222e/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,RAI SERVICES COMPANY,2023-05-15,3000.00,3000.0,Rep Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),5ed0ab51-ff5d-4633-9dda-c367cdd38e08,https://lda.gov/filings/public/contribution/5ed0ab51-ff5d-4633-9dda-c367cdd38e08/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,AMAZON.COM SERVICES LLC,2023-05-15,2500.00,2500.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),774c155b-e8b3-475c-8dec-d24b479d8474,https://lda.gov/filings/public/contribution/774c155b-e8b3-475c-8dec-d24b479d8474/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,AFLAC INCORPORATED,2023-05-23,5000.00,5000.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),fbbd886c-196b-42de-a08e-ffd9571918a5,https://lda.gov/filings/public/contribution/fbbd886c-196b-42de-a08e-ffd9571918a5/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,CAPITAL ONE FINANCIAL CORPORATION,2023-05-30,1000.00,1000.0,Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),eaab76dd-2e1d-479b-b3a7-dc1a91dbddb7,https://lda.gov/filings/public/contribution/eaab76dd-2e1d-479b-b3a7-dc1a91dbddb7/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,GAP INC.,2023-06-05,2500.00,2500.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),15c4e79d-1bf1-4947-a26a-67c6d361566b,https://lda.gov/filings/public/contribution/15c4e79d-1bf1-4947-a26a-67c6d361566b/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,NATIONAL ASSOCIATION OF MANUFACTURERS,2023-06-13,5000.00,5000.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),d4e10563-4bb3-4ded-b442-d23bb6d0401c,https://lda.gov/filings/public/contribution/d4e10563-4bb3-4ded-b442-d23bb6d0401c/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,TARGET CORPORATION,2023-06-26,1000.00,1000.0,Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),f5533f36-55a0-4efc-934b-52f8f5e2ac34,https://lda.gov/filings/public/contribution/f5533f36-55a0-4efc-934b-52f8f5e2ac34/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,THE HOME DEPOT,2023-06-28,2500.00,2500.0,Rep. Cathy McMorris Rodgers,2023,Mid-Year (Jan 1 - Jun 30),7f3d6d83-f273-44e2-84d0-7d2f19818a20,https://lda.gov/filings/public/contribution/7f3d6d83-f273-44e2-84d0-7d2f19818a20/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,AMERICAN LAND TITLE ASSOCIATION,2023-07-12,2500.00,2500.0,Cathy McMorris Rodgers,2023,Year-End (July 1 - Dec 31),a3441224-976f-4b41-9287-e899aec678de,https://lda.gov/filings/public/contribution/a3441224-976f-4b41-9287-e899aec678de/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,CMS ENERGY CORP,2023-07-18,1000.00,1000.0,Rep. Cathy McMorris Rodgers,2023,Year-End (July 1 - Dec 31),bea00f86-83c5-47dc-bb7f-c839abb4bb4c,https://lda.gov/filings/public/contribution/bea00f86-83c5-47dc-bb7f-c839abb4bb4c/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,INTERNATIONAL FRANCHISE ASSOCIATION,2023-07-19,2500.00,2500.0,Cathy McMorris Rodgers,2023,Year-End (July 1 - Dec 31),c36bcae5-286d-49b2-9f4b-0f299a5e9dde,https://lda.gov/filings/public/contribution/c36bcae5-286d-49b2-9f4b-0f299a5e9dde/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,INTERNATIONAL FRANCHISE ASSOCIATION,2023-07-19,500.00,500.0,Cathy McMorris Rodgers,2023,Year-End (July 1 - Dec 31),c36bcae5-286d-49b2-9f4b-0f299a5e9dde,https://lda.gov/filings/public/contribution/c36bcae5-286d-49b2-9f4b-0f299a5e9dde/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,AFLAC INCORPORATED,2023-07-20,1500.00,1500.0,Rep. Cathy McMorris Rodgers,2023,Year-End (July 1 - Dec 31),29e3e5ef-2796-4bab-8589-a1e54ccebcf8,https://lda.gov/filings/public/contribution/29e3e5ef-2796-4bab-8589-a1e54ccebcf8/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,EBAY INC.,2023-07-21,5000.00,5000.0,Cathy McMorris Rodgers,2023,Year-End (July 1 - Dec 31),513833ae-aee9-43eb-a0ea-d8afa3c24643,https://lda.gov/filings/public/contribution/513833ae-aee9-43eb-a0ea-d8afa3c24643/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"KOCH GOVERNMENT AFFAIRS, LLC",2023-07-24,2500.00,2500.0,Rep. Cathy McMorris Rodgers,2023,Year-End (July 1 - Dec 31),8e7b6166-68a9-484e-8303-efe1cf4d2736,https://lda.gov/filings/public/contribution/8e7b6166-68a9-484e-8303-efe1cf4d2736/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,2023-07-27,1500.00,1500.0,Rep. Cathy McMorris Rodgers,2023,Year-End (July 1 - Dec 31),b07528c2-762b-4d7c-aacf-9b689b5388f7,https://lda.gov/filings/public/contribution/b07528c2-762b-4d7c-aacf-9b689b5388f7/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,TECHNOLOGY NETWORK AKA TECHNET,2023-08-01,1500.00,1500.0,Congresswoman Cathy McMorris Rodgers,2023,Year-End (July 1 - Dec 31),424904da-820c-487b-8268-4a11bfe6b77b,https://lda.gov/filings/public/contribution/424904da-820c-487b-8268-4a11bfe6b77b/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES,2023-08-04,2500.00,2500.0,Rep Cathy McMorris Rodgers,2023,Year-End (July 1 - Dec 31),c8755823-fa3c-4a92-b997-f306821f047e,https://lda.gov/filings/public/contribution/c8755823-fa3c-4a92-b997-f306821f047e/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,2023-08-10,5000.00,5000.0,Cathy McMorris Rodgers,2023,Year-End (July 1 - Dec 31),8ef9f145-97ad-4514-b0ad-1a642bee49cc,https://lda.gov/filings/public/contribution/8ef9f145-97ad-4514-b0ad-1a642bee49cc/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,2023-08-10,5000.00,5000.0,Cathy McMorris Rodgers,2023,Year-End (July 1 - Dec 31),8ef9f145-97ad-4514-b0ad-1a642bee49cc,https://lda.gov/filings/public/contribution/8ef9f145-97ad-4514-b0ad-1a642bee49cc/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,HONEYWELL INTERNATIONAL,2023-08-15,5000.00,5000.0,Cathy McMorris Rodgers,2023,Year-End (July 1 - Dec 31),d0290e25-94af-493c-8592-b2e35b77a549,https://lda.gov/filings/public/contribution/d0290e25-94af-493c-8592-b2e35b77a549/print/
