activity_id,filing_uuid,registrant_id,client_id,filing_year,filing_period,dt_posted,stance_label,stance_confidence,source,cohort,is_canonical
701877,a78b82ab-9349-47e7-8480-8dd45cd79068,60116,69745,2025,fourth_quarter,2025-11-13T10:50:46-05:00,unclear,0.5,agreed,unknown,1
701881,170d9349-2191-468f-9494-0e04f0fdde2d,60116,69746,2025,fourth_quarter,2025-11-13T10:57:03-05:00,unclear,0.95,agreed,unknown,1
701971,c3990e7a-3ee2-493a-a968-2fae6880f9c5,401057986,69703,2025,second_quarter,2025-11-13T16:31:01-05:00,unclear,0.5,agreed,new2025_incumbent,1
701974,9207143b-426b-4669-8453-1007ebbc6852,401057986,69703,2025,third_quarter,2025-11-13T16:32:45-05:00,unclear,0.5,agreed,new2025_incumbent,1
702079,b820efaa-10fb-497e-8a67-712e101be534,400359656,189550,2025,third_quarter,2025-11-14T18:17:48-05:00,relief,0.9,agreed,established,1
702160,5c0f1fbd-e4a3-49dd-b403-c6de11f32121,70175,69831,2025,fourth_quarter,2025-11-17T11:44:21-05:00,mixed,0.55,opus,new2025_incumbent,0
702186,4abc38a6-31b6-4089-96ef-b09e4ab6abe0,401109969,69503,2025,third_quarter,2025-11-17T15:37:53-05:00,unclear,0.5,agreed,new2025_genuine,1
702244,abc562ee-cd31-4f2e-83f4-c87224f8c14d,401103112,197948,2025,third_quarter,2025-11-18T17:18:21-05:00,unclear,0.5,agreed,new2025_genuine,1
702259,85028373-3fc1-4923-a0b0-daac68db9acb,70175,69831,2025,fourth_quarter,2025-11-19T09:14:20-05:00,unclear,0.65,agreed,new2025_incumbent,0
702273,67f8f1da-7a82-43a3-bca0-7ed6000b6d78,401110080,69849,2025,fourth_quarter,2025-11-19T10:46:00-05:00,unclear,0.7,agreed,unknown,1
702298,924355f6-37d9-48c1-84d0-342a0c1589d4,37538,146406,2025,third_quarter,2025-11-19T12:14:45-05:00,unclear,0.5,agreed,established,1
702303,0338f21a-bca8-49de-a392-02d44ea84d13,401109781,69855,2025,third_quarter,2025-11-19T13:44:57-05:00,unclear,0.6,agreed,new2025_genuine,1
702340,97b691e6-63d1-41d4-b7e9-cd266a0f4fbd,401104288,69866,2025,fourth_quarter,2025-11-19T17:57:24-05:00,unclear,0.4,agreed,established,0
702406,dc253e82-d42f-4781-b1d4-134aaeecbea5,307034,182219,2025,third_quarter,2025-11-20T12:22:13-05:00,unclear,0.5,agreed,new2025_genuine,1
702591,22a9e274-6cb6-40f0-8ecd-beeb0e1adcf2,401104288,69911,2025,fourth_quarter,2025-11-21T14:24:57-05:00,unclear,0.5,agreed,established,0
702626,6347e785-7d82-4696-92ad-81a751c67b1a,310051,69916,2025,fourth_quarter,2025-11-22T22:50:30-05:00,unclear,0.95,agreed,unknown,1
702744,73dc4198-097d-4fc4-990f-8fc26f105065,400552654,69934,2025,third_quarter,2025-11-24T13:13:02-05:00,unclear,0.95,agreed,new2025_genuine,0
702992,d7799779-d7c1-4234-bdc4-84979af64485,401106507,69398,2025,third_quarter,2025-11-29T15:39:23-05:00,unclear,0.95,agreed,new2025_incumbent,1
703166,38fb5ffb-9ec0-45dd-9a11-4e1261ed7b00,401109009,70031,2025,fourth_quarter,2025-12-03T18:49:19-05:00,unclear,0.95,agreed,new2025_genuine,1
703193,9461d3e0-8a86-4d48-b3b0-ab1a81b4e589,401108409,70038,2025,fourth_quarter,2025-12-04T10:14:05-05:00,unclear,0.95,agreed,unknown,1
703211,6e5e74a9-d982-461a-9c62-d847dcb96eea,55291,70047,2025,fourth_quarter,2025-12-04T14:52:15-05:00,unclear,0.95,agreed,new2025_incumbent,0
703220,3c3e5048-f558-4987-bcb2-cd12caf0403b,12675,70050,2025,fourth_quarter,2025-12-04T15:56:32-05:00,unclear,0.95,agreed,entrant2026,1
703323,829c1760-ae04-43bf-b1db-24f83c9f3426,401109039,70080,2025,fourth_quarter,2025-12-08T12:54:24-05:00,unclear,0.95,agreed,new2025_genuine,0
703506,8944e18d-c1c4-4aee-bb60-721fe6724911,401110170,70127,2025,first_quarter,2025-12-11T15:40:02-05:00,unclear,0.95,agreed,new2025_genuine,0
703514,c6533585-9cf9-4b12-bb15-af9f7cf5d7c3,400419998,70131,2025,fourth_quarter,2025-12-11T16:44:09-05:00,relief,0.75,opus,new2025_incumbent,0
703522,dd064559-cbe5-4fe8-b06a-98c073aab07e,400552654,69934,2025,third_quarter,2025-12-11T18:16:25-05:00,unclear,0.95,agreed,new2025_genuine,1
703571,921582cd-0feb-4451-96e0-919cbc1e3365,401110138,70142,2025,fourth_quarter,2025-12-12T15:36:45-05:00,unclear,0.4,agreed,new2025_genuine,0
703714,463f40c4-ed38-4513-8db1-f7f0fcf324ee,296271,70179,2025,fourth_quarter,2025-12-16T13:59:03-05:00,unclear,0.95,agreed,new2025_incumbent,0
703844,8dec72bd-2cdf-4ae5-bb36-8dc9fb2bfbce,401104288,70199,2025,fourth_quarter,2025-12-17T14:02:34-05:00,unclear,0.5,agreed,established,0
703964,4444f9d5-5566-45bd-88ba-b85a83bb265f,401104600,70234,2025,fourth_quarter,2025-12-18T15:14:01-05:00,unclear,0.8,agreed,new2025_genuine,0
704169,2aa8861e-5296-47d1-8559-e0b768499d1b,401109991,70263,2025,first_quarter,2025-12-21T22:16:18-05:00,unclear,0.5,agreed,new2025_genuine,1
704189,945e3bea-c14b-42d4-87c9-46983295c234,400487397,57259,2025,fourth_quarter,2025-12-22T09:46:01-05:00,unclear,0.95,agreed,established,1
704275,085ced1f-c201-4bad-ae1e-a1d662639985,307034,182219,2025,fourth_quarter,2025-12-23T08:33:44-05:00,unclear,0.5,agreed,new2025_genuine,1
704282,c87fc9b4-f614-4d34-8dbd-6b04a1e113d1,307034,68449,2025,fourth_quarter,2025-12-23T08:36:47-05:00,unclear,0.5,agreed,new2025_genuine,1
704283,196d19e1-1351-4813-8ee1-af1d14508808,307034,68468,2025,fourth_quarter,2025-12-23T08:37:38-05:00,unclear,0.5,agreed,new2025_genuine,1
704450,5c7924fe-f696-4c7a-a76f-44d0a68ee098,401108875,61451,2025,third_quarter,2025-12-24T10:52:03-05:00,unclear,0.4,agreed,new2025_genuine,1
704455,0b5c9fa4-4fca-416e-bdf3-2d30e693a290,401108875,61451,2025,fourth_quarter,2025-12-24T10:52:48-05:00,unclear,0.4,agreed,new2025_genuine,1
704514,2ffb8280-d554-413c-8d5e-f4fc04edae41,401107356,68718,2025,fourth_quarter,2025-12-29T08:45:40-05:00,unclear,0.95,agreed,new2025_genuine,1
704569,8c01a1f0-fdc0-4456-bd52-9ebbdd98ac09,401110170,70127,2025,first_quarter,2025-12-30T09:48:04-05:00,unclear,0.5,opus,new2025_genuine,1
704571,cf8fe79f-d862-4554-b87f-e405005f585a,401110170,70127,2025,second_quarter,2025-12-30T09:49:39-05:00,unclear,0.5,opus,new2025_genuine,1
704573,04d288aa-5b0c-4866-b962-64fd16147ae2,401110170,70127,2025,third_quarter,2025-12-30T09:53:57-05:00,unclear,0.5,opus,new2025_genuine,1
704575,3b9626f5-3709-4a49-ae82-4141d1dd64f1,401110170,70127,2025,fourth_quarter,2025-12-30T09:56:12-05:00,unclear,0.5,opus,new2025_genuine,1
704601,e75b7652-4644-458c-9138-ed3e95c133d3,401103903,200360,2025,second_quarter,2025-12-30T22:28:49-05:00,relief,0.7,opus,established,1
704605,3ba0c459-d408-4722-9e74-684fc003e0c1,401103903,200360,2025,first_quarter,2025-12-30T23:32:58-05:00,relief,0.7,opus,established,1
704821,1c7785d9-da4e-4c1c-8eee-55f97a190d9c,401104288,70199,2025,fourth_quarter,2026-01-02T10:21:44-05:00,unclear,0.5,agreed,established,1
704914,86eedeb2-9111-44da-8aa1-6293dc7a3899,401109781,69855,2025,fourth_quarter,2026-01-02T13:34:28-05:00,unclear,0.95,agreed,new2025_genuine,0
705033,e4cef9fb-527a-47e9-bcfd-fa4682187a99,305852,181712,2025,fourth_quarter,2026-01-03T16:13:27-05:00,unclear,0.5,agreed,new2025_genuine,1
705149,87f1c9cd-d1b9-47d5-93d1-5717efaac680,401109971,70376,2025,third_quarter,2026-01-05T08:41:24-05:00,monitoring,0.8,agreed,new2025_genuine,1
705265,d8a2f95f-3469-4b5a-acbf-81343a74418e,30393,135816,2025,fourth_quarter,2026-01-05T12:15:10-05:00,relief,0.95,agreed,established,1
705273,ced131a3-ddb5-4d0e-88f4-abd598e12a80,7257,70381,2025,fourth_quarter,2026-01-05T12:31:36-05:00,unclear,0.6,agreed,established,0
705364,5d9dc3c8-318e-4e70-ae14-dcbe9daa192f,401106405,213706,2025,fourth_quarter,2026-01-05T13:38:05-05:00,relief,0.93,agreed,established,1
705624,a56f3423-ac20-489c-8216-92fdaf0f8167,400337565,189411,2025,third_quarter,2026-01-06T00:52:21-05:00,relief,0.95,agreed,new2025_incumbent,1
705629,93c20a0e-d97f-4325-a58f-c43c8dc850da,400337565,189411,2025,fourth_quarter,2026-01-06T01:05:48-05:00,relief,0.95,agreed,new2025_incumbent,1
705756,d5a9d8d8-1180-4cac-acf6-d75ca47b046d,401107390,67036,2025,fourth_quarter,2026-01-06T11:18:38-05:00,monitoring,0.55,opus,new2025_genuine,1
705766,76e482ec-d256-40f9-84c4-140012a1ac71,401107390,61282,2025,fourth_quarter,2026-01-06T11:26:12-05:00,unclear,0.5,agreed,new2025_genuine,1
706019,1f7a5bc8-f440-4b04-8f7c-743b831fcf44,401106954,67143,2025,fourth_quarter,2026-01-06T18:05:17-05:00,monitoring,0.75,agreed,new2025_genuine,1
706043,9f0431b6-174a-469e-916d-fe3cdca9d6cd,401103568,65815,2025,fourth_quarter,2026-01-06T20:57:01-05:00,unclear,0.4,agreed,new2025_genuine,1
706207,f1e01502-f0aa-4c96-a712-17080f21da4d,40004026,187479,2025,fourth_quarter,2026-01-07T11:42:12-05:00,unclear,0.5,agreed,new2025_incumbent,1
706629,18221a84-e484-4d6c-a8b4-c2df58b6100d,56997,159933,2025,fourth_quarter,2026-01-08T12:19:46-05:00,unclear,0.55,agreed,new2025_genuine,1
706990,33e37cab-0f00-4ab1-a742-16259eacc7e7,157,67584,2025,fourth_quarter,2026-01-08T17:54:27-05:00,unclear,0.5,agreed,new2025_incumbent,1
707096,02a23543-9fa4-4230-912e-bc3e6c4aee88,18466,70469,2025,fourth_quarter,2026-01-09T09:04:31-05:00,unclear,0.5,agreed,new2025_incumbent,1
707797,29dda54d-2785-4227-b97c-a85264e57fa2,400918672,196197,2025,third_quarter,2026-01-11T15:05:01-05:00,monitoring,0.95,agreed,new2025_incumbent,1
708127,36c22fce-8c98-4099-8a6b-fc547b755aef,75557,59656,2025,fourth_quarter,2026-01-12T10:30:33-05:00,unclear,0.95,agreed,established,1
708142,94c9668b-dba5-4908-a103-038bc97987d5,298012,179855,2025,fourth_quarter,2026-01-12T10:35:59-05:00,unclear,0.5,agreed,new2025_genuine,0
708153,6da95566-60c1-4481-af77-7134b16b8864,298012,179856,2025,fourth_quarter,2026-01-12T10:38:45-05:00,unclear,0.5,agreed,new2025_genuine,1
708176,1ba43f13-e010-4226-bda7-125116b742ef,298012,179855,2025,fourth_quarter,2026-01-12T10:50:30-05:00,unclear,0.5,agreed,new2025_genuine,1
708223,c6a7d472-9125-4d08-9a81-43376789fbe1,400661993,210126,2025,fourth_quarter,2026-01-12T11:09:07-05:00,unclear,0.4,agreed,established,1
708251,6ed7415d-5deb-4fc4-b074-46d2518e642c,37403,146244,2025,fourth_quarter,2026-01-12T11:53:15-05:00,unclear,0.5,agreed,new2025_incumbent,1
708320,db498af3-7a2a-49fd-8fc8-ee5a8aee13ca,400323519,189322,2025,fourth_quarter,2026-01-12T12:46:51-05:00,unclear,0.95,agreed,new2025_genuine,1
708377,53c20b7c-508e-4f4c-963b-4adb52960237,291594,177806,2025,fourth_quarter,2026-01-12T13:00:46-05:00,unclear,0.5,agreed,established,1
708396,d82f0792-fda2-43dc-a3b2-5ff83243c152,7975,111010,2025,fourth_quarter,2026-01-12T13:12:03-05:00,unclear,0.4,agreed,established,1
708907,0f3b37ea-ad28-4917-b1d0-75af5d2d5e27,401104288,69132,2025,fourth_quarter,2026-01-12T22:14:40-05:00,unclear,0.5,agreed,established,1
708995,c8838edc-aca6-47bb-8917-5afc7088b890,401104288,64266,2025,fourth_quarter,2026-01-13T09:15:27-05:00,unclear,0.5,agreed,established,1
709012,ae065388-7df4-474d-9e4d-ba82806bfa4b,401104288,68596,2025,fourth_quarter,2026-01-13T09:28:24-05:00,unclear,0.55,agreed,established,1
709508,853056f0-d755-47c8-9f11-ab0c093442bf,36105,61429,2025,fourth_quarter,2026-01-13T14:12:19-05:00,unclear,0.9,agreed,established,1
709924,f1599cc2-12fd-47c2-99de-1d2ca4a3863f,7257,110107,2025,fourth_quarter,2026-01-13T17:17:52-05:00,unclear,0.5,agreed,established,1
709970,cb3b72d7-6177-4615-b51a-35c386a8ae21,401106132,70544,2025,fourth_quarter,2026-01-13T17:47:45-05:00,unclear,0.5,agreed,established,0
709984,b4cb9847-c5e8-49be-ba14-c521bcf42a43,401106132,70548,2025,fourth_quarter,2026-01-13T17:59:18-05:00,unclear,0.95,agreed,established,1
710090,08688e4e-d159-458d-9b13-058d999917c3,401104288,69173,2025,fourth_quarter,2026-01-13T21:42:08-05:00,unclear,0.5,agreed,established,1
710098,b35c3380-56b6-427c-8ddc-6eaf3b67e1de,401104288,66825,2025,fourth_quarter,2026-01-13T22:13:26-05:00,unclear,0.5,agreed,established,1
710107,5da888a5-fd74-43ec-bdbb-5518571cbd35,401104288,64813,2025,fourth_quarter,2026-01-13T22:53:18-05:00,monitoring,0.95,agreed,established,1
710152,b73994e4-84b8-43c9-b849-cd379a8763a6,292538,69674,2025,fourth_quarter,2026-01-14T08:02:30-05:00,unclear,0.5,agreed,new2025_genuine,1
710170,cf4e7c93-9a1e-4ad9-8c0d-170dd23857b3,28504,134535,2025,fourth_quarter,2026-01-14T08:57:15-05:00,relief,0.95,agreed,established,1
710237,5de3ed8d-6408-4845-b4e9-ace4466fb41d,401104955,202976,2025,fourth_quarter,2026-01-14T09:38:51-05:00,unclear,0.95,agreed,established,1
710299,b4893c89-e3b8-48c9-a05e-2545cb17e97b,401104288,65277,2025,fourth_quarter,2026-01-14T10:40:06-05:00,unclear,0.5,agreed,established,1
710321,0233b1ac-6874-4c92-ae38-363d33df317c,76695,169003,2025,fourth_quarter,2026-01-14T10:48:11-05:00,relief,0.85,opus,new2025_genuine,1
710553,7d3d7642-7c41-499e-ace9-1281abdfe672,401109292,66836,2025,fourth_quarter,2026-01-14T11:55:40-05:00,unclear,0.9,agreed,new2025_genuine,1
710637,b6831f8e-2269-456f-8b8a-66fdfc9424ac,7257,68676,2025,fourth_quarter,2026-01-14T12:34:19-05:00,unclear,0.95,agreed,established,1
710647,41c3f8a4-de29-4b2b-84da-171ad157a7ca,401104288,69911,2025,fourth_quarter,2026-01-14T12:45:24-05:00,unclear,0.5,agreed,established,1
710792,532c05c2-41d3-4267-804e-5552c0f4e85e,320918,59608,2025,fourth_quarter,2026-01-14T13:32:53-05:00,unclear,0.95,agreed,new2025_incumbent,1
710810,a9420e46-600c-48d4-acad-721efacb4b1c,400458236,191193,2025,fourth_quarter,2026-01-14T13:39:51-05:00,unclear,0.5,agreed,new2025_genuine,1
710852,f5a7dd95-737a-4e66-abe7-2b9c424e534f,401104641,68463,2025,fourth_quarter,2026-01-14T13:49:07-05:00,unclear,0.4,opus,new2025_incumbent,1
710941,fc274d02-227c-4708-b448-7bbfe995ee6d,401104288,63892,2025,fourth_quarter,2026-01-14T14:08:56-05:00,unclear,0.5,agreed,established,1
710966,358d453c-68be-453b-a651-b9efbd856fb2,401104288,68621,2025,fourth_quarter,2026-01-14T14:14:33-05:00,relief,0.92,agreed,established,1
711260,14420fe4-381c-4e49-8109-22e677bbc5fc,36366,145446,2025,fourth_quarter,2026-01-14T15:19:00-05:00,unclear,0.5,agreed,established,1
711638,020a2bf7-691f-4352-8ad5-ae9689d05406,401104288,64889,2025,fourth_quarter,2026-01-14T18:37:43-05:00,monitoring,0.9,agreed,established,1
711715,c00661aa-de27-4d6b-a1b7-fd160f048c75,401104288,67212,2025,fourth_quarter,2026-01-14T21:11:43-05:00,unclear,0.5,agreed,established,1
711718,09a507d5-76cd-4f44-9885-56544e3a2d07,401104288,69866,2025,fourth_quarter,2026-01-14T21:17:12-05:00,unclear,0.4,agreed,established,1
711770,c45f63f6-ad93-46dd-a0dd-254699c07cc5,401104288,60648,2025,fourth_quarter,2026-01-14T22:44:02-05:00,relief,0.95,agreed,established,1
711792,f470c10b-0e2b-43e5-8775-aa6ed338c5bb,18466,68900,2025,fourth_quarter,2026-01-15T06:34:12-05:00,unclear,0.95,agreed,new2025_incumbent,1
711801,97a8f555-2a1d-4843-b04b-c79522bd3eba,18466,68977,2025,fourth_quarter,2026-01-15T06:57:06-05:00,relief,0.88,agreed,new2025_incumbent,1
711874,4b678248-ab6d-48ad-8ef5-fe59cfef5412,19263,126317,2025,fourth_quarter,2026-01-15T08:42:51-05:00,unclear,0.5,agreed,new2025_incumbent,1
712338,081f49b1-ab9b-42c0-b587-90789b402983,401107802,56904,2025,fourth_quarter,2026-01-15T11:08:44-05:00,unclear,0.4,agreed,new2025_incumbent,0
712377,0c7313c4-5389-4134-868e-475773788339,400408933,190355,2025,fourth_quarter,2026-01-15T11:15:47-05:00,relief,0.8,agreed,established,1
712566,eb990371-7cae-46f1-88cb-b1c289f872e9,30906,57907,2025,fourth_quarter,2026-01-15T11:55:00-05:00,unclear,0.5,agreed,established,1
712700,2b07e28d-f471-4bf0-aaa3-5a895073aae8,401104288,65433,2025,fourth_quarter,2026-01-15T12:33:04-05:00,unclear,0.5,agreed,established,1
712989,4db0367e-146d-4c8e-9528-78cb13d98d30,7257,65567,2025,fourth_quarter,2026-01-15T13:38:05-05:00,unclear,0.5,agreed,established,1
713158,b8cba158-2cc9-4aec-8bd5-c8c6b3ed018b,70175,69831,2025,fourth_quarter,2026-01-15T14:03:03-05:00,unclear,0.65,agreed,new2025_incumbent,1
713260,69613d58-4c7f-43a2-a827-8b798430d90e,298455,180023,2025,fourth_quarter,2026-01-15T14:23:09-05:00,unclear,0.6,agreed,new2025_genuine,1
713345,04b73247-fcd9-4712-b3bb-b6551fcc25ee,401105415,203651,2025,fourth_quarter,2026-01-15T14:36:47-05:00,unclear,0.55,agreed,new2025_genuine,1
713347,514bde06-2ae1-4f23-96ab-1f617df50d4b,30906,65632,2025,fourth_quarter,2026-01-15T14:36:58-05:00,unclear,0.6,agreed,established,1
713391,d98704de-5e6d-44cf-a88f-bab5105f74ab,55792,159864,2025,fourth_quarter,2026-01-15T14:44:38-05:00,unclear,0.95,agreed,established,1
713505,762c5030-16ca-4f75-bd5a-8e52f3eb5aac,16010,121526,2025,fourth_quarter,2026-01-15T14:59:46-05:00,unclear,0.95,agreed,established,1
713587,17b6edcc-0e71-486b-856f-eaf40442cebf,5357,65642,2025,fourth_quarter,2026-01-15T15:17:04-05:00,unclear,0.5,agreed,new2025_incumbent,1
713736,40e3c236-81f7-4b9a-b7f3-5065166f81eb,283696,65153,2025,fourth_quarter,2026-01-15T15:44:38-05:00,unclear,0.5,agreed,established,1
713813,1566f2f9-72bc-4328-9e66-ce9aa48cb9a1,317311,186004,2025,fourth_quarter,2026-01-15T16:04:14-05:00,unclear,0.95,agreed,established,1
713865,d44d849e-ce54-4933-bbef-ed090385ffd2,6837,109370,2025,fourth_quarter,2026-01-15T16:21:12-05:00,unclear,0.5,agreed,new2025_incumbent,1
714179,54dc77c8-e5d6-44b0-ac1c-b06c52f47c69,4301,104670,2025,fourth_quarter,2026-01-15T18:07:50-05:00,unclear,0.95,agreed,new2025_incumbent,1
714283,2e822a3b-bcae-4bbb-b12a-e3c43569f73d,81511,171312,2025,fourth_quarter,2026-01-15T20:16:06-05:00,unclear,0.35,agreed,established,1
714289,8710e30a-ddba-417e-a8cf-c8ae97a33985,400426039,190608,2025,fourth_quarter,2026-01-15T20:23:55-05:00,monitoring,0.9,agreed,established,1
714302,7190db91-8450-42f6-89fc-68907ec57a36,400426039,56625,2025,fourth_quarter,2026-01-15T20:30:14-05:00,monitoring,0.9,agreed,established,1
714310,d3e04df8-aef8-46a4-9caa-bf6a0cbd008e,401104288,63568,2025,fourth_quarter,2026-01-15T20:38:10-05:00,unclear,0.55,agreed,established,1
714315,e3784c4e-71b7-4cd0-b30c-fb2d0d8c3445,400426039,190611,2025,fourth_quarter,2026-01-15T20:40:15-05:00,monitoring,0.9,agreed,established,1
714359,348ff9fd-6f3d-4150-87c6-401561e5738c,5506,107350,2025,fourth_quarter,2026-01-15T22:30:54-05:00,relief,0.9,agreed,established,1
715068,361d3c08-ab9e-44c2-a1a8-08dd3f039a8a,401105943,208694,2025,fourth_quarter,2026-01-16T11:26:14-05:00,unclear,0.5,opus,new2025_incumbent,1
715203,6f5b106b-851e-4f17-9cfe-91bdc941ca87,400695073,194329,2025,fourth_quarter,2026-01-16T11:55:09-05:00,unclear,0.4,opus,established,1
715419,47c980ad-4417-46c3-92c4-80f2f753ae13,75557,68780,2025,fourth_quarter,2026-01-16T12:16:35-05:00,relief,0.95,agreed,established,1
715530,508fa458-4e3f-4644-b77f-990d7f012ace,284950,64115,2025,fourth_quarter,2026-01-16T12:29:59-05:00,unclear,0.4,agreed,new2025_incumbent,1
715653,d6cd4606-7eac-4a0c-93a7-685b94feb79b,401103605,199773,2025,fourth_quarter,2026-01-16T12:43:30-05:00,unclear,0.85,agreed,new2025_genuine,1
715729,bdb66257-ddaa-4d4c-8c0f-71249b40e387,17226,122806,2025,fourth_quarter,2026-01-16T12:56:18-05:00,relief,0.95,agreed,new2025_incumbent,1
715769,98b0364b-ff3d-4f22-8beb-364642dd1506,401108705,61134,2025,fourth_quarter,2026-01-16T13:03:43-05:00,protection,0.6,opus,new2025_incumbent,1
715949,da897fcc-603d-41ac-ac96-cec74ce8b1b5,2057,70658,2025,fourth_quarter,2026-01-16T13:27:53-05:00,unclear,0.4,agreed,entrant2026,1
716124,44329b02-9662-4f92-a939-f4bf30f5d55e,46940,154402,2025,fourth_quarter,2026-01-16T13:57:13-05:00,unclear,0.5,agreed,new2025_genuine,1
716902,0dbfbb94-146d-4038-992f-af10fbd7ba53,401107067,53336,2025,fourth_quarter,2026-01-16T15:48:24-05:00,unclear,0.5,opus,new2025_incumbent,1
716953,c69b8b45-eec9-4f4a-aebf-540a753a24ed,5211,106016,2025,fourth_quarter,2026-01-16T15:55:13-05:00,unclear,0.9,agreed,established,1
717083,dad40c1c-9eff-4700-83b0-6be5c720507b,400426039,68442,2025,fourth_quarter,2026-01-16T16:10:58-05:00,monitoring,0.9,agreed,established,1
717298,a5dd86d5-a591-4cb0-a0d1-8d8bce77fe65,28220,134501,2025,fourth_quarter,2026-01-16T16:44:58-05:00,unclear,0.6,agreed,new2025_genuine,1
717486,44c694ec-b2bc-45bb-9140-c64c45917a57,39941,148807,2025,fourth_quarter,2026-01-16T17:22:18-05:00,relief,0.95,agreed,established,1
717519,a4a8df42-2437-488c-8dff-37121c98cac0,27332,134279,2025,fourth_quarter,2026-01-16T17:24:30-05:00,unclear,0.4,agreed,new2025_genuine,1
717679,24dc61cc-ceeb-461b-a74f-543bb7f8da21,7257,110200,2025,fourth_quarter,2026-01-16T18:06:00-05:00,unclear,0.95,agreed,established,1
717725,b0ed12aa-201b-4832-91c1-14e4a3be81d8,401104683,210344,2025,fourth_quarter,2026-01-16T18:31:33-05:00,relief,0.95,agreed,new2025_incumbent,0
717734,f0d37c9e-24ef-4434-ae64-2fba3f54b3eb,7257,70381,2025,fourth_quarter,2026-01-16T18:46:19-05:00,unclear,0.6,agreed,established,1
717766,5513f904-8bc7-48fc-835f-4571beb78642,7257,110079,2025,fourth_quarter,2026-01-16T19:16:13-05:00,unclear,0.4,agreed,established,1
718059,12beda59-6a91-4fed-b58b-029852e85693,20744,70148,2025,fourth_quarter,2026-01-17T11:40:14-05:00,unclear,0.95,agreed,new2025_incumbent,1
718093,0feca0bd-c1b3-4152-aa28-fe56fb2e30d3,400426039,190614,2025,fourth_quarter,2026-01-17T12:11:05-05:00,monitoring,0.9,agreed,established,1
718134,32733a4a-ef26-4f7d-be63-72bd9419b067,401106408,213758,2025,fourth_quarter,2026-01-17T12:29:15-05:00,unclear,0.4,agreed,new2025_genuine,1
718155,c921840c-289f-404f-bac3-6e8009927d7c,400426039,190607,2025,fourth_quarter,2026-01-17T12:37:50-05:00,monitoring,0.9,agreed,established,1
718185,7aa73f91-e956-4df7-8939-105a5289e6f1,283696,64187,2025,fourth_quarter,2026-01-17T12:56:49-05:00,unclear,0.4,agreed,established,1
718261,c265d75b-6cd0-493a-aa09-4fdf0c2f97d8,283696,211867,2025,fourth_quarter,2026-01-17T13:33:47-05:00,unclear,0.5,agreed,established,1
718431,a4d5d9e0-1fa4-4f24-bc9b-63a356092608,283696,61938,2025,fourth_quarter,2026-01-17T15:10:41-05:00,unclear,0.95,agreed,established,0
718438,44f4444e-a25e-4f36-b2ad-f5946e482bc3,401103524,199384,2025,fourth_quarter,2026-01-17T15:17:57-05:00,unclear,0.9,agreed,established,1
718568,d9df12c3-d078-437a-85a3-ec597de57fc9,20744,207651,2025,fourth_quarter,2026-01-17T16:14:59-05:00,unclear,0.95,agreed,new2025_incumbent,1
718601,b6e4018c-c27a-4c4d-95e8-0dd3b9c7682e,20744,127238,2025,fourth_quarter,2026-01-17T16:25:13-05:00,unclear,0.95,agreed,new2025_incumbent,1
718731,3af05544-5db8-4885-a594-aeeb9c467781,400419998,70131,2025,fourth_quarter,2026-01-17T17:49:47-05:00,relief,0.8,opus,new2025_incumbent,1
718856,e941bb3f-dfb6-45ec-a2de-523f516cd243,400976792,57164,2025,fourth_quarter,2026-01-17T19:38:03-05:00,unclear,0.95,agreed,new2025_incumbent,1
718860,5dbb3d67-d8ec-4f1b-bfbd-e4626745c93f,400976792,53532,2025,fourth_quarter,2026-01-17T19:42:37-05:00,relief,0.55,opus,new2025_incumbent,1
718870,595fc7bc-bf8f-4ac0-be2a-a256e0c929f2,400976792,63788,2025,fourth_quarter,2026-01-17T19:51:36-05:00,unclear,0.95,agreed,new2025_incumbent,1
719015,bfa6e8ae-4bf7-4398-ab06-4b42eb045467,18466,52206,2025,fourth_quarter,2026-01-18T07:09:43-05:00,unclear,0.5,agreed,new2025_incumbent,1
719032,19d70cd8-faef-4ee5-a78a-79cf70a57865,18466,69512,2025,fourth_quarter,2026-01-18T08:28:34-05:00,unclear,0.5,agreed,new2025_incumbent,1
719037,e5aa5d9e-a53f-4c45-a296-3847340ef019,401105150,65033,2025,third_quarter,2026-01-18T08:35:31-05:00,unclear,0.5,agreed,new2025_genuine,1
719061,02806b70-000b-45f1-b697-2c3fc003687d,18466,69671,2025,fourth_quarter,2026-01-18T09:58:11-05:00,unclear,0.5,agreed,new2025_incumbent,1
719206,948011dc-14c1-4127-ab0a-66afe2dc047c,40011085,187707,2025,fourth_quarter,2026-01-18T11:45:40-05:00,unclear,0.95,agreed,new2025_genuine,1
719456,43eb09c5-c56a-4f99-85e4-428f73980a1a,401104454,201870,2025,fourth_quarter,2026-01-18T13:44:56-05:00,unclear,0.5,agreed,new2025_genuine,1
719483,47ec84ee-b903-4a0b-9e99-9966dc2afe20,400976792,196566,2025,fourth_quarter,2026-01-18T13:52:41-05:00,unclear,0.95,agreed,new2025_incumbent,1
719499,849b2148-4b65-4b97-8f66-4bd54addc348,400976792,56192,2025,fourth_quarter,2026-01-18T13:58:04-05:00,unclear,0.95,agreed,new2025_incumbent,1
719546,cf2a63b4-946a-497b-87c6-ea8a9e55ffba,400976792,208535,2025,fourth_quarter,2026-01-18T14:08:16-05:00,unclear,0.95,agreed,new2025_incumbent,1
